"","pid","sku_size"
"57900","a1304d367327ee5","4"
"57901","a1304d367327ee5","1"
"57902","a1304d367327ee5","3"
"57903","a1304d367327ee5","5"
"57904","aae2ee776ebef0b","1"
"57905","aae2ee776ebef0b","2"
"57906","aae2ee776ebef0b","4"
"57907","aae2ee776ebef0b","3"
"57908","4d63de7fa22b7fc","1"
"57909","4d63de7fa22b7fc","3"
"57910","4d63de7fa22b7fc","4"
"57911","4d63de7fa22b7fc","2"
"57912","651b7de0d4bdb16","2"
"57913","651b7de0d4bdb16","4"
"57914","651b7de0d4bdb16","1"
"57915","651b7de0d4bdb16","3"
"57916","11b03e388a5e5c0","4"
"57917","11b03e388a5e5c0","3"
"57918","11b03e388a5e5c0","2"
"57919","11b03e388a5e5c0","5"
"57920","11b03e388a5e5c0","5"
"57921","220ce0f420bf6bf","4"
"57922","220ce0f420bf6bf","3"
"57923","220ce0f420bf6bf","5"
"57924","220ce0f420bf6bf","2"
"57925","220ce0f420bf6bf","5"
"57926","1d650165731d2c2","3"
"57927","1d650165731d2c2","2"
"57928","1d650165731d2c2","5"
"57929","1d650165731d2c2","4"
"57930","1d650165731d2c2","5"
"57931","c70474c2d6a8c07","3"
"57932","c70474c2d6a8c07","4"
"57933","c70474c2d6a8c07","2"
"57934","c70474c2d6a8c07","5"
"57935","c70474c2d6a8c07","5"
"57936","c4775389b2657f9","5"
"57937","c4775389b2657f9","3"
"57938","c4775389b2657f9","5"
"57939","c4775389b2657f9","4"
"57940","c4775389b2657f9","2"
"57941","d384d1eaca81dc9","5"
"57942","d384d1eaca81dc9","3"
"57943","d384d1eaca81dc9","5"
"57944","d384d1eaca81dc9","2"
"57945","d384d1eaca81dc9","4"
"57946","a87cfc249743fb8","3"
"57947","a87cfc249743fb8","5"
"57948","a87cfc249743fb8","2"
"57949","a87cfc249743fb8","4"
"57950","278555c8b7bf567","5"
"57951","278555c8b7bf567","4"
"57952","278555c8b7bf567","2"
"57953","278555c8b7bf567","3"
"57954","8f82b3d107714b4","5"
"57955","8f82b3d107714b4","4"
"57956","8f82b3d107714b4","2"
"57957","01fcdd3e0785c47","2"
"57958","01fcdd3e0785c47","5"
"57959","01fcdd3e0785c47","3"
"57960","01fcdd3e0785c47","4"
"57961","b521d4b41bfb90c","2"
"57962","b521d4b41bfb90c","3"
"57963","b521d4b41bfb90c","4"
"57964","b521d4b41bfb90c","5"
"57965","60373926dd007f2","3"
"57966","60373926dd007f2","5"
"57967","60373926dd007f2","2"
"57968","60373926dd007f2","4"
"57969","38c8872806419ba","2"
"57970","38c8872806419ba","5"
"57971","38c8872806419ba","4"
"57972","38c8872806419ba","5"
"57973","38c8872806419ba","3"
"57974","246385c8074701e","3"
"57975","246385c8074701e","4"
"57976","246385c8074701e","5"
"57977","246385c8074701e","5"
"57978","246385c8074701e","2"
"57979","05e50dd31602671","3"
"57980","05e50dd31602671","2"
"57981","05e50dd31602671","5"
"57982","05e50dd31602671","4"
"57983","1fbdf0a3f8087b9","5"
"57984","1fbdf0a3f8087b9","4"
"57985","1fbdf0a3f8087b9","3"
"57986","1fbdf0a3f8087b9","0"
"57987","889e1c992d5a96c","3"
"57988","889e1c992d5a96c","4"
"57989","889e1c992d5a96c","2"
"57990","889e1c992d5a96c","5"
"57991","889e1c992d5a96c","5"
"57992","bc221df65350eaf","5"
"57993","bc221df65350eaf","3"
"57994","bc221df65350eaf","5"
"57995","bc221df65350eaf","2"
"57996","bc221df65350eaf","4"
"57997","5df5ef7ce01eaba","3"
"57998","5df5ef7ce01eaba","5"
"57999","5df5ef7ce01eaba","2"
"58000","5df5ef7ce01eaba","4"
"58001","5df5ef7ce01eaba","5"
"58002","157f4fd2d566606","4"
"58003","157f4fd2d566606","5"
"58004","157f4fd2d566606","2"
"58005","157f4fd2d566606","5"
"58006","157f4fd2d566606","5"
"58007","157f4fd2d566606","3"
"58008","cf61df1a6b76e07","2"
"58009","cf61df1a6b76e07","4"
"58010","cf61df1a6b76e07","3"
"58011","cf61df1a6b76e07","5"
"58012","630ca6f827b41ad","5"
"58013","630ca6f827b41ad","5"
"58014","630ca6f827b41ad","2"
"58015","630ca6f827b41ad","3"
"58016","630ca6f827b41ad","4"
"58017","3995300d9331323","2"
"58018","3995300d9331323","4"
"58019","3995300d9331323","5"
"58020","3995300d9331323","3"
"58021","8c8fcfbc6ae70b7","2"
"58022","8c8fcfbc6ae70b7","4"
"58023","8c8fcfbc6ae70b7","3"
"58024","8c8fcfbc6ae70b7","5"
"58025","8c8fcfbc6ae70b7","5"
"58026","17334ab9584a435","5"
"58027","17334ab9584a435","2"
"58028","17334ab9584a435","3"
"58029","17334ab9584a435","4"
"58030","0552deb9939d0a3","4"
"58031","0552deb9939d0a3","5"
"58032","0552deb9939d0a3","2"
"58033","0552deb9939d0a3","3"
"58034","ef457f81c2482b3","4"
"58035","ef457f81c2482b3","2"
"58036","ef457f81c2482b3","5"
"58037","ef457f81c2482b3","5"
"58038","ef457f81c2482b3","3"
"58039","bd151953d779da3","3"
"58040","bd151953d779da3","2"
"58041","bd151953d779da3","5"
"58042","bd151953d779da3","5"
"58043","bd151953d779da3","4"
"58044","b413861a847c120","4"
"58045","b413861a847c120","5"
"58046","b413861a847c120","5"
"58047","b413861a847c120","2"
"58048","b413861a847c120","3"
"58049","8fd56b2d42b1e6f","4"
"58050","8fd56b2d42b1e6f","2"
"58051","8fd56b2d42b1e6f","5"
"58052","8fd56b2d42b1e6f","3"
"58053","d03e8aa04c894a7","5"
"58054","d03e8aa04c894a7","3"
"58055","d03e8aa04c894a7","2"
"58056","d03e8aa04c894a7","4"
"58057","d03e8aa04c894a7","5"
"58058","d8957ce73d21cd2","4"
"58059","d8957ce73d21cd2","3"
"58060","d8957ce73d21cd2","5"
"58061","d8957ce73d21cd2","5"
"58062","d8957ce73d21cd2","2"
"58063","ee58ac568f48d9d","3"
"58064","ee58ac568f48d9d","5"
"58065","ee58ac568f48d9d","5"
"58066","ee58ac568f48d9d","2"
"58067","ee58ac568f48d9d","4"
"58068","2a4ec5460db4b04","5"
"58069","2a4ec5460db4b04","5"
"58070","2a4ec5460db4b04","4"
"58071","2a4ec5460db4b04","3"
"58072","2a4ec5460db4b04","2"
"58073","e9669a1d0dede3d","3"
"58074","e9669a1d0dede3d","4"
"58075","e9669a1d0dede3d","2"
"58076","e9669a1d0dede3d","5"
"58077","f64e8495f46e06c","2"
"58078","f64e8495f46e06c","4"
"58079","f64e8495f46e06c","3"
"58080","f64e8495f46e06c","5"
"58081","5bad3a150e2ef3d","5"
"58082","5bad3a150e2ef3d","2"
"58083","5bad3a150e2ef3d","3"
"58084","5bad3a150e2ef3d","4"
"58085","d26ce832e61d420","4"
"58086","d26ce832e61d420","5"
"58087","d26ce832e61d420","2"
"58088","d26ce832e61d420","5"
"58089","d26ce832e61d420","3"
"58090","55122c8406b85af","5"
"58091","55122c8406b85af","4"
"58092","55122c8406b85af","5"
"58093","55122c8406b85af","3"
"58094","55122c8406b85af","2"
"58095","09102dd5ea2cb71","3"
"58096","09102dd5ea2cb71","2"
"58097","09102dd5ea2cb71","4"
"58098","09102dd5ea2cb71","5"
"58099","0a951718cbc24a6","5"
"58100","0a951718cbc24a6","4"
"58101","0a951718cbc24a6","3"
"58102","0a951718cbc24a6","2"
"58103","09e6e70d589dade","2"
"58104","09e6e70d589dade","4"
"58105","09e6e70d589dade","5"
"58106","09e6e70d589dade","3"
"58107","8333aef1822a9d2","4"
"58108","8333aef1822a9d2","3"
"58109","8333aef1822a9d2","2"
"58110","8333aef1822a9d2","5"
"58111","b7d0936471c4259","5"
"58112","b7d0936471c4259","4"
"58113","b7d0936471c4259","2"
"58114","b7d0936471c4259","5"
"58115","b7d0936471c4259","3"
"58116","46ba881c9c13ced","2"
"58117","46ba881c9c13ced","4"
"58118","46ba881c9c13ced","3"
"58119","46ba881c9c13ced","5"
"58120","46ba881c9c13ced","5"
"58121","b2ca94ebb447928","5"
"58122","b2ca94ebb447928","5"
"58123","b2ca94ebb447928","2"
"58124","b2ca94ebb447928","4"
"58125","b2ca94ebb447928","3"
"58126","98391ab459ddc7e","4"
"58127","98391ab459ddc7e","5"
"58128","98391ab459ddc7e","3"
"58129","98391ab459ddc7e","5"
"58130","98391ab459ddc7e","2"
"58131","b5716d150dab29b","3"
"58132","b5716d150dab29b","1"
"58133","b5716d150dab29b","2"
"58134","b5716d150dab29b","5"
"58135","b5716d150dab29b","4"
"58136","b5716d150dab29b","5"
"58137","41a4f42a3e1d964","3"
"58138","41a4f42a3e1d964","5"
"58139","41a4f42a3e1d964","4"
"58140","41a4f42a3e1d964","2"
"58141","41a4f42a3e1d964","1"
"58142","9fd5b9ab59dd575","2"
"58143","9fd5b9ab59dd575","5"
"58144","9fd5b9ab59dd575","4"
"58145","9fd5b9ab59dd575","5"
"58146","9fd5b9ab59dd575","3"
"58147","dbe53ecefc7a4c1","3"
"58148","dbe53ecefc7a4c1","5"
"58149","dbe53ecefc7a4c1","2"
"58150","dbe53ecefc7a4c1","4"
"58151","dbe53ecefc7a4c1","5"
"58152","83158ba4c1841dd","4"
"58153","83158ba4c1841dd","3"
"58154","83158ba4c1841dd","5"
"58155","83158ba4c1841dd","2"
"58156","0a2e26a1bae9ba6","5"
"58157","0a2e26a1bae9ba6","4"
"58158","0a2e26a1bae9ba6","5"
"58159","0a2e26a1bae9ba6","3"
"58160","0a2e26a1bae9ba6","2"
"58161","1b0b0f98453aca9","5"
"58162","1b0b0f98453aca9","2"
"58163","1b0b0f98453aca9","5"
"58164","1b0b0f98453aca9","3"
"58165","1b0b0f98453aca9","4"
"58166","96f9d7f7e77e8ba","5"
"58167","96f9d7f7e77e8ba","5"
"58168","96f9d7f7e77e8ba","2"
"58169","96f9d7f7e77e8ba","4"
"58170","96f9d7f7e77e8ba","3"
"58171","3d671db941d9f34","4"
"58172","3d671db941d9f34","2"
"58173","3d671db941d9f34","5"
"58174","3d671db941d9f34","3"
"58175","3d671db941d9f34","5"
"58176","10b35e78b7db901","3"
"58177","10b35e78b7db901","2"
"58178","10b35e78b7db901","5"
"58179","10b35e78b7db901","4"
"58180","10b35e78b7db901","5"
"58181","a63fe0260f91bdb","3"
"58182","a63fe0260f91bdb","4"
"58183","a63fe0260f91bdb","5"
"58184","a63fe0260f91bdb","5"
"58185","a63fe0260f91bdb","2"
"58186","be3164f42142dff","3"
"58187","be3164f42142dff","5"
"58188","be3164f42142dff","2"
"58189","be3164f42142dff","4"
"58190","be3164f42142dff","5"
"58191","2821025a18c8791","4"
"58192","2821025a18c8791","3"
"58193","2821025a18c8791","5"
"58194","2821025a18c8791","5"
"58195","2821025a18c8791","2"
"58196","cb54536bc205fe0","3"
"58197","cb54536bc205fe0","2"
"58198","cb54536bc205fe0","4"
"58199","cb54536bc205fe0","5"
"58200","cb54536bc205fe0","5"
"58201","0c9568e443b03a1","4"
"58202","0c9568e443b03a1","3"
"58203","0c9568e443b03a1","2"
"58204","0c9568e443b03a1","5"
"58205","2e4bd36adda0931","5"
"58206","2e4bd36adda0931","3"
"58207","2e4bd36adda0931","2"
"58208","2e4bd36adda0931","5"
"58209","2e4bd36adda0931","4"
"58210","a093e87ee661237","4"
"58211","a093e87ee661237","3"
"58212","a093e87ee661237","2"
"58213","79ae869d87f2271","4"
"58214","79ae869d87f2271","3"
"58215","79ae869d87f2271","2"
"58216","bd887c084f9688f","2"
"58217","bd887c084f9688f","4"
"58218","bd887c084f9688f","3"
"58219","055579c31eb7fec","5"
"58220","055579c31eb7fec","2"
"58221","055579c31eb7fec","5"
"58222","055579c31eb7fec","4"
"58223","055579c31eb7fec","3"
"58224","92f8b4fb4e1f511","5"
"58225","92f8b4fb4e1f511","5"
"58226","92f8b4fb4e1f511","3"
"58227","92f8b4fb4e1f511","4"
"58228","92f8b4fb4e1f511","2"
"58229","d4e1bd326d3656a","5"
"58230","d4e1bd326d3656a","4"
"58231","d4e1bd326d3656a","3"
"58232","d4e1bd326d3656a","5"
"58233","d4e1bd326d3656a","2"
"58234","4bc7751ea0d4ae8","4"
"58235","4bc7751ea0d4ae8","3"
"58236","4bc7751ea0d4ae8","2"
"58237","4bc7751ea0d4ae8","5"
"58238","4bc7751ea0d4ae8","5"
"58239","8040d2639af5011","5"
"58240","8040d2639af5011","3"
"58241","8040d2639af5011","5"
"58242","8040d2639af5011","2"
"58243","8040d2639af5011","4"
"58244","214ac45ede1f0ca","3"
"58245","214ac45ede1f0ca","0"
"58246","214ac45ede1f0ca","4"
"58247","214ac45ede1f0ca","2"
"58248","214ac45ede1f0ca","5"
"58249","d9cf3c81e4f9e57","2"
"58250","d9cf3c81e4f9e57","4"
"58251","d9cf3c81e4f9e57","3"
"58252","d9cf3c81e4f9e57","5"
"58253","d9cf3c81e4f9e57","5"
"58254","a2894039ba3a9f2","4"
"58255","a2894039ba3a9f2","5"
"58256","a2894039ba3a9f2","5"
"58257","a2894039ba3a9f2","3"
"58258","a2894039ba3a9f2","2"
"58259","0317ba8acf899b5","3"
"58260","0317ba8acf899b5","5"
"58261","0317ba8acf899b5","0"
"58262","0317ba8acf899b5","5"
"58263","0317ba8acf899b5","4"
"58264","4fa51488930c050","5"
"58265","4fa51488930c050","2"
"58266","4fa51488930c050","4"
"58267","4fa51488930c050","3"
"58268","b0b9f6e5d53ffa6","2"
"58269","b0b9f6e5d53ffa6","5"
"58270","b0b9f6e5d53ffa6","3"
"58271","b0b9f6e5d53ffa6","1"
"58272","b0b9f6e5d53ffa6","4"
"58273","f8de3ed93441783","1"
"58274","f8de3ed93441783","3"
"58275","f8de3ed93441783","4"
"58276","f8de3ed93441783","5"
"58277","f8de3ed93441783","2"
"58278","8deddc97b2e8aa7","5"
"58279","8deddc97b2e8aa7","2"
"58280","8deddc97b2e8aa7","1"
"58281","8deddc97b2e8aa7","3"
"58282","8deddc97b2e8aa7","4"
"58283","c0f69bc3b5d9941","4"
"58284","c0f69bc3b5d9941","5"
"58285","c0f69bc3b5d9941","5"
"58286","c0f69bc3b5d9941","3"
"58287","c0f69bc3b5d9941","2"
"58288","972e7edb6922db7","5"
"58289","972e7edb6922db7","2"
"58290","972e7edb6922db7","3"
"58291","972e7edb6922db7","4"
"58292","6ce08ffbb154f85","5"
"58293","6ce08ffbb154f85","4"
"58294","6ce08ffbb154f85","2"
"58295","6ce08ffbb154f85","3"
"58296","1ab04b911a56598","4"
"58297","1ab04b911a56598","3"
"58298","1ab04b911a56598","2"
"58299","d68fb65047463af","4"
"58300","d68fb65047463af","2"
"58301","d68fb65047463af","3"
"58302","7a67a43ee96f4b7","2"
"58303","7a67a43ee96f4b7","3"
"58304","7a67a43ee96f4b7","4"
"58305","39e965a86688e81","4"
"58306","39e965a86688e81","2"
"58307","39e965a86688e81","3"
"58308","6a1297744ac4072","4"
"58309","6a1297744ac4072","2"
"58310","6a1297744ac4072","3"
"58311","70c69cc668a0ee7","4"
"58312","70c69cc668a0ee7","2"
"58313","70c69cc668a0ee7","3"
"58314","a497853098f8eed","5"
"58315","a497853098f8eed","5"
"58316","a497853098f8eed","3"
"58317","a497853098f8eed","2"
"58318","a497853098f8eed","4"
"58319","c05267a8cfa6d79","4"
"58320","c05267a8cfa6d79","3"
"58321","c05267a8cfa6d79","5"
"58322","c05267a8cfa6d79","5"
"58323","c05267a8cfa6d79","2"
"58324","11ed8b5a29ef429","5"
"58325","11ed8b5a29ef429","5"
"58326","11ed8b5a29ef429","2"
"58327","11ed8b5a29ef429","4"
"58328","11ed8b5a29ef429","3"
"58329","400aa2f75d18ad8","2"
"58330","400aa2f75d18ad8","4"
"58331","400aa2f75d18ad8","3"
"58332","400aa2f75d18ad8","5"
"58333","400aa2f75d18ad8","5"
"58334","746e3755d11cea5","4"
"58335","746e3755d11cea5","5"
"58336","746e3755d11cea5","5"
"58337","746e3755d11cea5","2"
"58338","746e3755d11cea5","3"
"58339","bfaafc419ad01dc","5"
"58340","bfaafc419ad01dc","3"
"58341","bfaafc419ad01dc","4"
"58342","bfaafc419ad01dc","2"
"58343","bfaafc419ad01dc","5"
"58344","ecba15271469503","3"
"58345","ecba15271469503","4"
"58346","ecba15271469503","2"
"58347","ecba15271469503","5"
"58348","ecba15271469503","5"
"58349","64f03f6da9de759","2"
"58350","64f03f6da9de759","3"
"58351","64f03f6da9de759","5"
"58352","64f03f6da9de759","4"
"58353","64f03f6da9de759","5"
"58354","7c85c2ceb6df7bd","5"
"58355","7c85c2ceb6df7bd","2"
"58356","7c85c2ceb6df7bd","5"
"58357","7c85c2ceb6df7bd","4"
"58358","7c85c2ceb6df7bd","3"
"58359","0312614b5ace091","3"
"58360","0312614b5ace091","5"
"58361","0312614b5ace091","5"
"58362","0312614b5ace091","2"
"58363","0312614b5ace091","4"
"58364","131ecc79827f350","5"
"58365","131ecc79827f350","5"
"58366","131ecc79827f350","2"
"58367","131ecc79827f350","3"
"58368","131ecc79827f350","4"
"58369","05e7c62bd0bcdee","4"
"58370","05e7c62bd0bcdee","5"
"58371","05e7c62bd0bcdee","5"
"58372","05e7c62bd0bcdee","2"
"58373","05e7c62bd0bcdee","3"
"58374","5de012ef1122ee1","1"
"58375","5de012ef1122ee1","2"
"58376","5de012ef1122ee1","4"
"58377","5de012ef1122ee1","5"
"58378","5de012ef1122ee1","3"
"58379","c3b11c7231b91b0","2"
"58380","c3b11c7231b91b0","3"
"58381","c3b11c7231b91b0","5"
"58382","c3b11c7231b91b0","4"
"58383","4455937eea250d9","1"
"58384","4455937eea250d9","2"
"58385","4455937eea250d9","4"
"58386","4455937eea250d9","5"
"58387","4455937eea250d9","3"
"58388","a384d96ee6d69bb","5"
"58389","a384d96ee6d69bb","4"
"58390","a384d96ee6d69bb","3"
"58391","a384d96ee6d69bb","2"
"58392","a384d96ee6d69bb","1"
"58393","8e2049a6fcef8c6","5"
"58394","8e2049a6fcef8c6","2"
"58395","8e2049a6fcef8c6","3"
"58396","8e2049a6fcef8c6","4"
"58397","985f7625b55c4a3","1"
"58398","985f7625b55c4a3","2"
"58399","985f7625b55c4a3","4"
"58400","985f7625b55c4a3","3"
"58401","985f7625b55c4a3","5"
"58402","e4046ab9aa8ecb3","2"
"58403","e4046ab9aa8ecb3","5"
"58404","e4046ab9aa8ecb3","3"
"58405","e4046ab9aa8ecb3","4"
"58406","e4046ab9aa8ecb3","5"
"58407","53e75f6b6c80b0f","5"
"58408","53e75f6b6c80b0f","4"
"58409","53e75f6b6c80b0f","3"
"58410","53e75f6b6c80b0f","2"
"58411","53e75f6b6c80b0f","5"
"58412","a6e1f422f2b59aa","3"
"58413","a6e1f422f2b59aa","5"
"58414","a6e1f422f2b59aa","4"
"58415","a6e1f422f2b59aa","5"
"58416","a6e1f422f2b59aa","2"
"58417","95b31899fee6ec0","4"
"58418","95b31899fee6ec0","2"
"58419","95b31899fee6ec0","5"
"58420","95b31899fee6ec0","3"
"58421","95b31899fee6ec0","5"
"58422","34848d5d8bc3a00","1"
"58423","34848d5d8bc3a00","1"
"58424","34848d5d8bc3a00","1"
"58425","34848d5d8bc3a00","1"
"58426","34848d5d8bc3a00","0"
"58427","34848d5d8bc3a00","1"
"58428","34848d5d8bc3a00","1"
"58429","cd6eb7b83482f1e","1"
"58430","cd6eb7b83482f1e","1"
"58431","cd6eb7b83482f1e","1"
"58432","cd6eb7b83482f1e","1"
"58433","cd6eb7b83482f1e","1"
"58434","cd6eb7b83482f1e","1"
"58435","cd6eb7b83482f1e","1"
"58436","b3f8a05fefc4507","1"
"58437","b3f8a05fefc4507","1"
"58438","b3f8a05fefc4507","1"
"58439","b3f8a05fefc4507","1"
"58440","b3f8a05fefc4507","1"
"58441","b3f8a05fefc4507","1"
"58442","b3f8a05fefc4507","1"
"58443","00db129854ecec0","1"
"58444","00db129854ecec0","1"
"58445","00db129854ecec0","1"
"58446","00db129854ecec0","1"
"58447","00db129854ecec0","0"
"58448","00db129854ecec0","1"
"58449","00db129854ecec0","1"
"58450","04d5f4da68ceceb","1"
"58451","04d5f4da68ceceb","1"
"58452","04d5f4da68ceceb","1"
"58453","04d5f4da68ceceb","1"
"58454","04d5f4da68ceceb","1"
"58455","04d5f4da68ceceb","1"
"58456","04d5f4da68ceceb","1"
"58457","76999ea47751e03","1"
"58458","76999ea47751e03","1"
"58459","76999ea47751e03","1"
"58460","76999ea47751e03","1"
"58461","76999ea47751e03","1"
"58462","76999ea47751e03","1"
"58463","76999ea47751e03","1"
"58464","1ff3fd62dd57681","1"
"58465","1ff3fd62dd57681","1"
"58466","1ff3fd62dd57681","1"
"58467","1ff3fd62dd57681","1"
"58468","1ff3fd62dd57681","1"
"58469","1ff3fd62dd57681","1"
"58470","1ff3fd62dd57681","1"
"58471","4202b0a6966413b","1"
"58472","4202b0a6966413b","1"
"58473","4202b0a6966413b","1"
"58474","4202b0a6966413b","1"
"58475","4202b0a6966413b","1"
"58476","4202b0a6966413b","1"
"58477","4202b0a6966413b","1"
"58478","3a2e7c116c02386","1"
"58479","3a2e7c116c02386","1"
"58480","3a2e7c116c02386","1"
"58481","3a2e7c116c02386","1"
"58482","3a2e7c116c02386","1"
"58483","3a2e7c116c02386","1"
"58484","3a2e7c116c02386","1"
"58485","174e8bc0a897ee9","1"
"58486","174e8bc0a897ee9","1"
"58487","174e8bc0a897ee9","1"
"58488","174e8bc0a897ee9","1"
"58489","174e8bc0a897ee9","1"
"58490","174e8bc0a897ee9","1"
"58491","174e8bc0a897ee9","1"
"58492","4f0765122f9d18f","1"
"58493","4f0765122f9d18f","1"
"58494","4f0765122f9d18f","1"
"58495","4f0765122f9d18f","1"
"58496","4f0765122f9d18f","1"
"58497","4f0765122f9d18f","1"
"58498","4f0765122f9d18f","1"
"58499","ee63db56ad0f61e","3"
"58500","ee63db56ad0f61e","5"
"58501","ee63db56ad0f61e","4"
"58502","ee63db56ad0f61e","2"
"58503","ee63db56ad0f61e","5"
"58504","db451433ee6c3c6","5"
"58505","db451433ee6c3c6","3"
"58506","db451433ee6c3c6","5"
"58507","db451433ee6c3c6","4"
"58508","db451433ee6c3c6","2"
"58509","424e7cea5809aa5","4"
"58510","424e7cea5809aa5","5"
"58511","424e7cea5809aa5","5"
"58512","424e7cea5809aa5","2"
"58513","424e7cea5809aa5","3"
"58514","9004980a0ed8ba8","5"
"58515","9004980a0ed8ba8","3"
"58516","9004980a0ed8ba8","2"
"58517","9004980a0ed8ba8","5"
"58518","9004980a0ed8ba8","4"
"58519","a9599675de250fc","4"
"58520","a9599675de250fc","5"
"58521","a9599675de250fc","3"
"58522","a9599675de250fc","2"
"58523","a9599675de250fc","5"
"58524","6ada69c53915963","5"
"58525","6ada69c53915963","4"
"58526","6ada69c53915963","3"
"58527","6ada69c53915963","5"
"58528","6ada69c53915963","2"
"58529","89fd443607f70f6","5"
"58530","89fd443607f70f6","2"
"58531","89fd443607f70f6","4"
"58532","89fd443607f70f6","3"
"58533","f9431b4fe7fa668","5"
"58534","f9431b4fe7fa668","4"
"58535","f9431b4fe7fa668","0"
"58536","f9431b4fe7fa668","3"
"58537","f9431b4fe7fa668","2"
"58538","12b0d8565737c0f","5"
"58539","12b0d8565737c0f","3"
"58540","12b0d8565737c0f","4"
"58541","12b0d8565737c0f","5"
"58542","12b0d8565737c0f","2"
"58543","91eccbc13c2ac01","3"
"58544","91eccbc13c2ac01","2"
"58545","91eccbc13c2ac01","4"
"58546","91eccbc13c2ac01","5"
"58547","91eccbc13c2ac01","5"
"58548","fc9e7178e3684f1","2"
"58549","fc9e7178e3684f1","5"
"58550","fc9e7178e3684f1","5"
"58551","fc9e7178e3684f1","4"
"58552","fc9e7178e3684f1","3"
"58553","faf89c9ddf825d9","2"
"58554","faf89c9ddf825d9","3"
"58555","faf89c9ddf825d9","5"
"58556","faf89c9ddf825d9","4"
"58557","faf89c9ddf825d9","5"
"58558","6a841282b4ec4ab","4"
"58559","6a841282b4ec4ab","3"
"58560","6a841282b4ec4ab","5"
"58561","6a841282b4ec4ab","2"
"58562","6a841282b4ec4ab","5"
"58563","288cd77d865b234","3"
"58564","288cd77d865b234","2"
"58565","288cd77d865b234","5"
"58566","288cd77d865b234","4"
"58567","288cd77d865b234","5"
"58568","e37a22b3e086761","3"
"58569","e37a22b3e086761","1"
"58570","e37a22b3e086761","5"
"58571","e37a22b3e086761","2"
"58572","e37a22b3e086761","4"
"58573","77527cca3855369","5"
"58574","77527cca3855369","2"
"58575","77527cca3855369","3"
"58576","77527cca3855369","4"
"58577","77527cca3855369","1"
"58578","393710d6756eca9","3"
"58579","393710d6756eca9","5"
"58580","393710d6756eca9","2"
"58581","393710d6756eca9","4"
"58582","82f894c2491dc21","4"
"58583","2b5c13ece95ec90","4"
"58584","2b5c13ece95ec90","1"
"58585","2b5c13ece95ec90","3"
"58586","2b5c13ece95ec90","5"
"58587","2b5c13ece95ec90","2"
"58588","9cbc22184fe9417","5"
"58589","9cbc22184fe9417","1"
"58590","9cbc22184fe9417","2"
"58591","9cbc22184fe9417","3"
"58592","9cbc22184fe9417","4"
"58593","c19029cb193fcfd","2"
"58594","45b26e8aa7a66da","2"
"58595","d0d8fe0f2fe0a4b","2"
"58596","d2cda04b2e42c80","2"
"58597","5130db079a24c8f","2"
"58598","64042913a0fbde3","2"
"58599","64042913a0fbde3","3"
"58600","a872f19b8ee4ff6","2"
"58601","d1432db2bd0c8f1","2"
"58602","5ff631756fdc741","2"
"58603","9d0bacf7bdc2ae1","2"
"58604","e87df1e7388fd78","2"
"58605","9b866c35045313d","2"
"58606","aa359abbec0efb6","2"
"58607","0418a6e6dac14e2","2"
"58608","0418a6e6dac14e2","4"
"58609","a7a4bbf53dab588","2"
"58610","d46156f16dc0a4a","3"
"58611","947822faa61defb","2"
"58612","fe18b24a7bea1ef","1"
"58613","fe18b24a7bea1ef","3"
"58614","fe18b24a7bea1ef","5"
"58615","fe18b24a7bea1ef","4"
"58616","fe18b24a7bea1ef","2"
"58617","fe18b24a7bea1ef","5"
"58618","1bfa64533a05c2b","4"
"58619","1bfa64533a05c2b","1"
"58620","1bfa64533a05c2b","2"
"58621","1bfa64533a05c2b","3"
"58622","1bfa64533a05c2b","5"
"58623","615f5370787b5b1","2"
"58624","615f5370787b5b1","1"
"58625","615f5370787b5b1","4"
"58626","615f5370787b5b1","0"
"58627","615f5370787b5b1","3"
"58628","58f25082fad7afa","3"
"58629","58f25082fad7afa","1"
"58630","58f25082fad7afa","2"
"58631","58f25082fad7afa","5"
"58632","58f25082fad7afa","4"
"58633","d53c0386fdfa9fd","1"
"58634","d53c0386fdfa9fd","5"
"58635","d53c0386fdfa9fd","3"
"58636","d53c0386fdfa9fd","2"
"58637","d53c0386fdfa9fd","4"
"58638","2cef9edfff86e42","3"
"58639","2cef9edfff86e42","2"
"58640","2cef9edfff86e42","1"
"58641","2cef9edfff86e42","5"
"58642","2cef9edfff86e42","4"
"58643","42ddd25f6d15510","4"
"58644","42ddd25f6d15510","1"
"58645","42ddd25f6d15510","5"
"58646","42ddd25f6d15510","2"
"58647","42ddd25f6d15510","3"
"58648","fb390927475495a","5"
"58649","fb390927475495a","4"
"58650","fb390927475495a","2"
"58651","fb390927475495a","1"
"58652","fb390927475495a","3"
"58653","bb827349838089b","2"
"58654","bb827349838089b","3"
"58655","bb827349838089b","1"
"58656","bb827349838089b","4"
"58657","bb827349838089b","5"
"58658","350239a5232dbd4","3"
"58659","350239a5232dbd4","4"
"58660","350239a5232dbd4","2"
"58661","350239a5232dbd4","5"
"58662","350239a5232dbd4","1"
"58663","8bccea9e95324de","1"
"58664","8bccea9e95324de","3"
"58665","8bccea9e95324de","5"
"58666","8bccea9e95324de","4"
"58667","8bccea9e95324de","2"
"58668","82723ec5f1de484","2"
"58669","82723ec5f1de484","4"
"58670","82723ec5f1de484","1"
"58671","82723ec5f1de484","3"
